id_oferta,fecha_publicacion,ciudad,rol,skills,salario_mensual_mxn,exp_requerida,modalidad
1368,2024-06-05,CDMX,Data Engineer,"SQL, Python, Airflow",23271,3,presencial
1369,2024-01-06,CDMX,Data Analyst,"Power BI, Python, Tableau",38579,1,remoto
1370,2024-03-19,CDMX,Frontend,"Docker, JavaScript",33608,2,híbrido
1371,2024-03-01,CDMX,Frontend,"Docker, JavaScript",42177,1,remoto
1372,2024-01-22,Puebla,ML Engineer,"Pandas, SQL, Python, AWS",53714,2,híbrido
1373,2024-02-25,CDMX,ML Engineer,"SQL, Python",52357,3,remoto
1374,2024-03-15,CDMX,Data Engineer,"AWS, SQL",45929,4,presencial
1375,2024-02-19,CDMX,Frontend,"Docker, JavaScript",34318,3,híbrido
1376,2024-04-01,CDMX,DevOps,"Docker, AWS, Python",47513,3,presencial
1377,2024-02-01,CDMX,Backend,"AWS, Java, Python, Docker",66521,1,remoto
1378,2024-05-01,GDL,Frontend,"JavaScript, Docker",41416,3,híbrido
1379,2024-05-22,CDMX,Data Analyst,"Python, SQL, Tableau",26616,3,presencial
1380,2024-01-15,Querétaro,Data Engineer,"Airflow, Python, SQL",54249,3,remoto
1381,2024-04-21,MTY,Data Analyst,"Power BI, Tableau, SQL",53310,1,híbrido
1382,2024-04-04,CDMX,Backend,"Docker, AWS",55929,1,presencial
1383,2024-03-26,MTY,DevOps,"AWS, Docker",43616,3,remoto
1384,2024-06-09,Puebla,Backend,"AWS, Python, Docker, Java",55584,3,presencial
1385,2024-04-17,CDMX,Backend,"Python, AWS, Java, Docker",30660,2,remoto
1386,2024-06-19,GDL,Frontend,"JavaScript, Docker",37860,5,híbrido
1387,2024-06-11,CDMX,ML Engineer,"Pandas, AWS, SQL, Python",44158,2,remoto
1388,2024-05-21,MTY,Data Engineer,"SQL, Python, Airflow, AWS",33574,5,híbrido
1389,2024-03-27,GDL,Data Engineer,"SQL, Airflow",40184,1,híbrido
1390,2024-01-09,GDL,Frontend,"Docker, JavaScript",30891,4,híbrido
1391,2024-05-05,MTY,Data Engineer,"Airflow, SQL, AWS, Python",54856,4,remoto
1392,2024-03-15,CDMX,DevOps,"Python, Docker, AWS",51720,3,remoto
1393,2024-05-21,CDMX,Data Engineer,"SQL, Python, Airflow",39763,5,remoto
1394,2024-04-27,CDMX,DevOps,"AWS, Python",54540,5,híbrido
1395,2024-05-07,MTY,ML Engineer,"SQL, Pandas, Python",42718,5,presencial
1396,2024-05-06,GDL,Data Engineer,"SQL, AWS, Airflow, Python",49858,2,remoto
1397,2024-03-14,MTY,Frontend,"JavaScript, Docker",39139,1,remoto
1398,2024-01-04,Querétaro,DevOps,"AWS, Docker",46096,1,remoto
1399,2024-05-24,CDMX,Data Analyst,"Tableau, SQL, Python",32107,1,remoto
1400,2024-05-20,GDL,Frontend,"JavaScript, Docker",38266,3,remoto
1401,2024-02-23,Querétaro,Backend,"AWS, Docker, Java, Python",37294,1,híbrido
1402,2024-06-15,Querétaro,DevOps,"Docker, AWS",70550,1,presencial
1403,2024-05-16,MTY,Data Engineer,"Python, Airflow, SQL",56352,1,híbrido
1404,2024-01-23,GDL,Data Analyst,"Python, SQL",41963,2,presencial
1405,2024-03-24,GDL,ML Engineer,"AWS, SQL, Python",59381,1,remoto
1406,2024-04-17,Puebla,ML Engineer,"Python, Pandas, SQL",64273,2,híbrido
1407,2024-02-25,GDL,Frontend,"Docker, JavaScript",34209,3,remoto
1408,2024-01-20,CDMX,Frontend,"JavaScript, Docker",37741,1,híbrido
1409,2024-06-26,Puebla,Data Engineer,"SQL, Python",38456,2,remoto
1410,2024-01-27,GDL,ML Engineer,"SQL, Pandas, AWS",41660,2,presencial
1411,2024-01-02,Puebla,Data Engineer,"Python, SQL, AWS, Airflow",50049,2,presencial
1412,2024-01-17,CDMX,Backend,"AWS, Python, Java",36410,1,presencial
1413,2024-06-08,CDMX,DevOps,"AWS, Docker, Python",58258,2,híbrido
1414,2024-06-18,Puebla,Data Engineer,"Python, SQL, Airflow, AWS",49881,3,remoto
1415,2024-02-12,Puebla,DevOps,"Docker, Python, AWS",50223,5,presencial
1416,2024-01-23,GDL,Data Analyst,"SQL, Tableau",26851,2,híbrido
1417,2024-05-24,CDMX,Backend,"Java, Python, AWS, Docker",56778,3,remoto
1418,2024-03-22,CDMX,Data Analyst,"Power BI, SQL, Tableau",34603,1,híbrido
1419,2024-06-04,CDMX,ML Engineer,"AWS, Pandas",55838,1,híbrido
1420,2024-02-01,Puebla,Frontend,"Docker, JavaScript",28007,3,híbrido
1421,2024-06-14,CDMX,Backend,"Docker, Java, Python",58193,3,remoto
1422,2024-02-17,GDL,Data Analyst,"SQL, Tableau",30725,2,presencial
1423,2024-06-09,GDL,ML Engineer,"Pandas, AWS",52568,2,remoto
1424,2024-04-13,CDMX,Data Analyst,"Tableau, Python, Power BI, SQL",33296,5,híbrido
1425,2024-06-20,MTY,Frontend,"JavaScript, Docker",22773,2,presencial
1426,2024-04-21,Puebla,ML Engineer,"SQL, AWS, Python, Pandas",44391,4,remoto
1427,2024-01-08,MTY,DevOps,"Python, Docker, AWS",50234,1,presencial
1428,2024-05-06,CDMX,Backend,"AWS, Python, Docker",39214,2,remoto
1429,2024-06-19,GDL,Frontend,"Docker, JavaScript",34897,1,híbrido
1430,2024-02-01,CDMX,Data Analyst,"Power BI, Tableau, SQL, Python",20739,1,híbrido
1431,2024-05-16,Querétaro,Backend,"Docker, AWS",44400,3,híbrido
1432,2024-03-23,CDMX,DevOps,"Python, Docker, AWS",57890,3,remoto
1433,2024-01-01,GDL,Data Engineer,"Airflow, SQL, AWS, Python",50854,3,remoto
1434,2024-03-03,CDMX,Data Engineer,"Python, SQL",41254,2,remoto
1435,2024-06-14,Puebla,Data Analyst,"Tableau, Power BI, Python",41748,1,híbrido
1436,2024-01-25,CDMX,Data Engineer,"Airflow, AWS, SQL",49013,3,presencial
1437,2024-03-17,GDL,Data Analyst,"SQL, Tableau",35442,2,remoto
1438,2024-04-22,CDMX,Data Analyst,"Power BI, Tableau, SQL",44771,5,presencial
1439,2024-01-09,GDL,Data Engineer,"SQL, Airflow, AWS",39695,2,presencial
1440,2024-06-13,CDMX,Data Engineer,"Python, Airflow",63863,1,híbrido
1441,2024-03-14,CDMX,DevOps,"Python, Docker, AWS",53277,1,híbrido
1442,2024-05-18,CDMX,DevOps,"AWS, Docker",37508,2,presencial
1443,2024-06-16,CDMX,ML Engineer,"Pandas, AWS, Python",69973,5,híbrido
1444,2024-05-17,Puebla,DevOps,"Python, AWS, Docker",53324,2,remoto
1445,2024-03-06,MTY,ML Engineer,"SQL, AWS",53150,2,híbrido
1446,2024-02-18,CDMX,DevOps,"Python, Docker",52898,1,presencial
1447,2024-04-09,CDMX,Frontend,"JavaScript, Docker",59540,2,remoto
1448,2024-01-13,Puebla,DevOps,"AWS, Docker, Python",73238,4,presencial
1449,2024-06-10,CDMX,Data Analyst,"SQL, Tableau, Power BI, Python",19687,5,remoto
1450,2024-02-05,GDL,Data Analyst,"Power BI, Python, Tableau",34200,2,presencial
1451,2024-03-10,CDMX,ML Engineer,"Pandas, Python, SQL, AWS",48426,3,presencial
1452,2024-02-19,GDL,Frontend,"JavaScript, Docker",27301,3,híbrido
1453,2024-06-15,CDMX,Data Analyst,"Tableau, SQL",40729,2,remoto
1454,2024-05-07,CDMX,Backend,"AWS, Python, Java",47873,4,híbrido
1455,2024-01-18,CDMX,Backend,"Java, AWS, Python, Docker",24224,5,híbrido
1456,2024-05-19,CDMX,Frontend,"JavaScript, Docker",45647,2,híbrido
1457,2024-04-09,GDL,Frontend,"JavaScript, Docker",42755,3,remoto
1458,2024-06-23,MTY,Backend,"Java, Docker, AWS",63780,2,híbrido
1459,2024-04-07,CDMX,ML Engineer,"Python, SQL",71520,1,híbrido
1460,2024-04-11,GDL,Data Analyst,"SQL, Python",28720,5,híbrido
1461,2024-02-13,Puebla,Data Analyst,"Power BI, SQL, Python, Tableau",30700,1,híbrido
1462,2024-04-22,Querétaro,Frontend,"Docker, JavaScript",19870,3,presencial
1463,2024-03-21,GDL,ML Engineer,"Pandas, SQL, AWS",68811,1,híbrido
1464,2024-06-20,MTY,Backend,"Docker, Java, Python, AWS",26233,3,remoto
1465,2024-06-24,CDMX,Frontend,"JavaScript, Docker",39995,2,remoto
1466,2024-01-23,CDMX,Data Analyst,"SQL, Tableau, Power BI",46880,4,remoto
1467,2024-02-26,Puebla,DevOps,"Python, Docker, AWS",53086,1,remoto
1468,2024-03-25,CDMX,Backend,"Python, AWS",38711,2,remoto
1469,2024-02-15,Querétaro,DevOps,"Python, AWS",45449,1,híbrido
1470,2024-04-23,MTY,DevOps,"AWS, Docker",51228,2,remoto
1471,2024-06-09,CDMX,Frontend,"JavaScript, Docker",42937,3,híbrido
1472,2024-01-15,Puebla,Frontend,"Docker, JavaScript",37696,3,remoto
1473,2024-05-10,CDMX,DevOps,"Python, AWS",51217,3,híbrido
1474,2024-01-17,CDMX,DevOps,"Python, Docker",45001,1,presencial
1475,2024-05-02,CDMX,Data Engineer,"SQL, AWS, Airflow",47607,2,remoto
1476,2024-05-01,CDMX,Frontend,"JavaScript, Docker",43540,1,remoto
1477,2024-02-23,GDL,Backend,"Python, AWS, Docker",36596,1,remoto
1478,2024-06-01,MTY,ML Engineer,"AWS, Python, Pandas",51183,2,híbrido
1479,2024-02-13,CDMX,Backend,"Java, Docker, Python, AWS",59074,5,remoto
1480,2024-02-18,GDL,DevOps,"Docker, AWS, Python",59037,4,remoto
1481,2024-04-13,MTY,Data Analyst,"Tableau, Python, SQL, Power BI",17358,1,híbrido
1482,2024-06-25,MTY,ML Engineer,"Python, Pandas",46394,1,presencial
1483,2024-01-24,GDL,DevOps,"AWS, Python, Docker",28134,1,remoto
1484,2024-05-16,CDMX,Data Analyst,"Python, SQL",39736,1,presencial
1485,2024-01-18,MTY,ML Engineer,"SQL, Pandas, Python, AWS",58817,2,remoto
1486,2024-06-15,Querétaro,Backend,"Java, Docker",42438,5,remoto
1487,2024-02-13,MTY,Data Engineer,"AWS, SQL, Python, Airflow",35865,2,remoto
1488,2024-03-10,CDMX,ML Engineer,"Python, Pandas, AWS",38196,1,híbrido
1489,2024-01-06,CDMX,ML Engineer,"SQL, AWS",41556,1,híbrido
1490,2024-06-14,MTY,ML Engineer,"AWS, SQL",60126,3,híbrido
1491,2024-04-22,MTY,ML Engineer,"SQL, Pandas, Python",58237,3,remoto
1492,2024-05-17,CDMX,Data Analyst,"Power BI, Tableau",26189,3,remoto
1493,2024-05-26,Querétaro,ML Engineer,"AWS, SQL",55347,3,híbrido
1494,2024-04-14,CDMX,Backend,"Python, AWS",60322,3,híbrido
1495,2024-04-17,Querétaro,Data Engineer,"AWS, Airflow",56642,2,remoto
1496,2024-01-05,MTY,Data Engineer,"SQL, Python, AWS, Airflow",53097,1,presencial
1497,2024-01-18,MTY,Data Engineer,"AWS, SQL",49578,5,remoto
1498,2024-01-23,GDL,ML Engineer,"Python, AWS",67187,3,híbrido
1499,2024-02-25,CDMX,ML Engineer,"SQL, Python, AWS",64749,2,remoto
1500,2024-06-02,CDMX,DevOps,"Python, AWS",43703,1,híbrido
1501,2024-05-21,MTY,Backend,"Python, AWS",40051,1,presencial
1502,2024-01-21,CDMX,Frontend,"JavaScript, Docker",42668,1,remoto
1503,2024-02-08,Puebla,ML Engineer,"AWS, SQL, Python, Pandas",61709,2,remoto
1504,2024-01-15,GDL,Data Engineer,"Airflow, SQL, AWS",64128,3,híbrido
1505,2024-05-24,Puebla,Backend,"Docker, AWS, Python",61763,1,híbrido
1506,2024-02-03,MTY,Data Engineer,"Python, SQL",42283,1,híbrido
1507,2024-04-11,GDL,Backend,"AWS, Python, Docker",53531,4,presencial
1508,2024-02-05,Querétaro,Backend,"Python, AWS",26383,1,remoto
1509,2024-06-14,GDL,ML Engineer,"SQL, Pandas, Python",71008,1,presencial
1510,2024-06-19,CDMX,Frontend,"Docker, JavaScript",47190,3,presencial
1511,2024-06-19,MTY,Data Analyst,"Tableau, Python, Power BI, SQL",31866,1,híbrido
1512,2024-06-01,GDL,Backend,"Docker, AWS, Python, Java",39792,2,híbrido
1513,2024-05-13,GDL,Backend,"Java, AWS",49147,1,remoto
1514,2024-06-22,CDMX,Data Engineer,"SQL, Python, AWS, Airflow",48180,5,híbrido
1515,2024-06-15,Puebla,Data Analyst,"Python, Tableau",35009,5,híbrido
1516,2024-02-22,CDMX,ML Engineer,"SQL, AWS",51519,2,híbrido
1517,2024-06-20,MTY,Frontend,"Docker, JavaScript",23360,2,presencial
1518,2024-05-06,GDL,Backend,"Docker, Java",47503,3,remoto
1519,2024-05-08,MTY,Frontend,"Docker, JavaScript",28222,4,presencial
1520,2024-03-08,MTY,Frontend,"JavaScript, Docker",24793,3,remoto
1521,2024-06-10,CDMX,Data Engineer,"Airflow, SQL, Python, AWS",47117,5,híbrido
1522,2024-01-08,Querétaro,Data Analyst,"SQL, Tableau, Python",48127,3,remoto
1523,2024-06-13,CDMX,Data Analyst,"SQL, Power BI, Python",21781,3,presencial
1524,2024-04-08,Querétaro,DevOps,"AWS, Python",38321,3,remoto
1525,2024-04-24,CDMX,ML Engineer,"AWS, Python, SQL",54583,5,remoto
1526,2024-06-25,GDL,ML Engineer,"AWS, SQL, Pandas, Python",77143,2,presencial
1527,2024-06-13,Querétaro,Data Analyst,"Python, Power BI, Tableau, SQL",29363,1,híbrido
1528,2024-03-15,GDL,Backend,"Docker, Python",53825,1,remoto
1529,2024-01-27,Querétaro,ML Engineer,"Pandas, SQL",67650,2,remoto
1530,2024-06-24,MTY,Data Engineer,"Python, AWS",62859,1,híbrido
1531,2024-05-06,CDMX,Backend,"Java, Docker, Python, AWS",49470,2,híbrido
1532,2024-04-09,MTY,DevOps,"Docker, Python, AWS",55620,2,presencial
1533,2024-06-07,Puebla,DevOps,"Docker, AWS, Python",57479,5,remoto
1534,2024-04-10,MTY,Data Engineer,"Airflow, AWS, SQL, Python",52284,3,remoto
1535,2024-05-24,CDMX,Data Analyst,"Tableau, Power BI",29434,4,remoto
1536,2024-01-27,MTY,Frontend,"Docker, JavaScript",39235,2,híbrido
1537,2024-03-22,CDMX,ML Engineer,"SQL, AWS, Pandas, Python",53681,3,presencial
1538,2024-03-01,CDMX,Data Engineer,"Python, AWS, Airflow",56034,2,presencial
1539,2024-03-15,CDMX,Data Engineer,"Python, AWS, SQL",43090,3,presencial
1540,2024-04-03,Querétaro,ML Engineer,"SQL, Python, Pandas, AWS",47962,3,remoto
1541,2024-03-17,MTY,Data Analyst,"Tableau, SQL, Power BI",28197,5,presencial
1542,2024-05-21,Puebla,Data Analyst,"Python, SQL",35111,5,híbrido
1543,2024-06-07,GDL,Data Engineer,"Python, SQL",38508,4,remoto
1544,2024-02-14,CDMX,Data Engineer,"Airflow, Python, SQL",49809,1,presencial
1545,2024-04-01,CDMX,Data Analyst,"Python, Tableau",42871,1,remoto
1546,2024-01-16,MTY,Data Analyst,"Power BI, Python",36650,2,híbrido
1547,2024-02-22,Querétaro,Backend,"Java, AWS",62450,4,híbrido
1548,2024-03-19,GDL,DevOps,"Python, AWS, Docker",64372,1,presencial
1549,2024-01-22,Puebla,Data Engineer,"Python, Airflow, AWS, SQL",60037,1,híbrido
1550,2024-03-09,GDL,Frontend,"JavaScript, Docker",45595,5,híbrido
1551,2024-05-11,CDMX,Data Engineer,"SQL, AWS, Python",44313,5,remoto
1552,2024-01-09,CDMX,Data Analyst,"Python, SQL, Tableau",37683,2,híbrido
1553,2024-06-25,MTY,Backend,"Docker, Python, AWS",47282,2,híbrido
1554,2024-06-07,MTY,Frontend,"JavaScript, Docker",61340,1,remoto
1555,2024-02-21,MTY,Data Analyst,"SQL, Python",35761,2,presencial
1556,2024-03-09,Puebla,ML Engineer,"Pandas, SQL, Python",63938,3,presencial
1557,2024-02-22,MTY,Frontend,"JavaScript, Docker",45562,1,híbrido
1558,2024-03-20,MTY,Data Engineer,"AWS, Python, Airflow, SQL",42557,1,presencial
1559,2024-05-12,CDMX,DevOps,"Docker, Python",56214,3,remoto
1560,2024-02-08,GDL,Backend,"Java, AWS",29803,3,presencial
1561,2024-05-26,Puebla,Data Analyst,"Power BI, Tableau, Python",31331,2,remoto
1562,2024-03-11,MTY,Data Engineer,"Python, Airflow, SQL, AWS",51816,3,híbrido
1563,2024-06-02,CDMX,Backend,"Java, AWS",43787,2,híbrido
1564,2024-02-06,Querétaro,Data Analyst,"SQL, Tableau, Python",37415,5,remoto
1565,2024-03-26,CDMX,DevOps,"AWS, Docker, Python",51223,2,remoto
1566,2024-03-10,GDL,ML Engineer,"SQL, AWS, Python",50119,1,presencial
1567,2024-01-25,Querétaro,Frontend,"Docker, JavaScript",41057,2,remoto
1568,2024-03-20,Puebla,ML Engineer,"Python, SQL",42399,2,remoto
1569,2024-04-15,MTY,ML Engineer,"Pandas, Python, SQL, AWS",66473,1,híbrido
1570,2024-06-24,CDMX,Backend,"Docker, AWS, Python, Java",47607,1,híbrido
1571,2024-01-22,CDMX,Data Engineer,"SQL, Python, Airflow",47723,3,híbrido
1572,2024-04-25,CDMX,Backend,"Docker, Java",36814,1,híbrido
1573,2024-01-04,GDL,DevOps,"Python, AWS, Docker",43371,1,remoto
1574,2024-04-08,CDMX,Frontend,"Docker, JavaScript",61129,1,híbrido
1575,2024-03-23,CDMX,ML Engineer,"AWS, Python, SQL",56495,2,presencial
1576,2024-02-09,MTY,Backend,"AWS, Java, Docker, Python",44281,2,híbrido
1577,2024-06-22,CDMX,Backend,"Python, Docker, Java, AWS",30551,2,presencial
1578,2024-01-24,MTY,DevOps,"Python, AWS, Docker",55279,1,remoto
1579,2024-03-21,GDL,Backend,"AWS, Java",50138,1,híbrido
1580,2024-01-20,MTY,ML Engineer,"Pandas, Python, SQL, AWS",38423,1,híbrido
1581,2024-05-03,CDMX,Data Engineer,"Python, AWS",50166,2,presencial
1582,2024-01-06,GDL,Frontend,"Docker, JavaScript",35642,2,híbrido
1583,2024-04-13,Puebla,Backend,"Python, AWS, Java",43070,1,remoto
1584,2024-03-25,CDMX,Data Engineer,"Python, Airflow",51932,2,híbrido
1585,2024-03-22,CDMX,Frontend,"Docker, JavaScript",43042,3,remoto
1586,2024-02-16,CDMX,ML Engineer,"AWS, Python",51133,4,híbrido
1587,2024-04-22,MTY,Backend,"Docker, Java, Python",55676,2,híbrido
1588,2024-06-19,GDL,Data Analyst,"Python, Tableau, SQL",24070,4,remoto
1589,2024-01-15,CDMX,Frontend,"Docker, JavaScript",37781,1,híbrido
1590,2024-06-10,CDMX,DevOps,"Python, Docker, AWS",66199,2,híbrido
1591,2024-04-23,GDL,Data Engineer,"SQL, AWS",47095,3,híbrido
1592,2024-06-07,GDL,DevOps,"Docker, AWS",54007,2,presencial
1593,2024-01-01,CDMX,Backend,"Python, AWS",36637,1,remoto
1594,2024-04-03,CDMX,Backend,"Docker, AWS, Java, Python",35175,3,presencial
1595,2024-05-15,MTY,Data Engineer,"Airflow, Python",52283,1,híbrido
1596,2024-03-16,GDL,Data Analyst,"Power BI, SQL",29941,2,híbrido
1597,2024-04-04,CDMX,Frontend,"JavaScript, Docker",37435,2,presencial
1598,2024-04-03,Querétaro,DevOps,"Docker, AWS",58090,2,remoto
1599,2024-01-11,Puebla,ML Engineer,"Python, SQL, AWS, Pandas",60014,3,presencial
1600,2024-01-01,GDL,Frontend,"Docker, JavaScript",40976,2,presencial
1601,2024-02-03,Querétaro,Backend,"AWS, Docker",46843,3,remoto
1602,2024-05-10,CDMX,DevOps,"Docker, Python",56347,3,remoto
1603,2024-02-06,CDMX,Data Engineer,"AWS, SQL, Python",59944,2,remoto
1604,2024-06-19,CDMX,Backend,"Java, Python, Docker, AWS",36413,1,remoto
1605,2024-05-06,CDMX,Data Engineer,"AWS, SQL, Airflow",31480,2,remoto
1606,2024-04-10,MTY,Data Engineer,"Airflow, SQL, AWS, Python",56120,5,presencial
1607,2024-02-13,CDMX,DevOps,"Docker, Python, AWS",45239,4,presencial
1608,2024-03-04,MTY,Data Analyst,"Power BI, Python, SQL, Tableau",33183,2,híbrido
1609,2024-02-19,CDMX,ML Engineer,"SQL, AWS, Pandas",36004,2,híbrido
1610,2024-03-05,CDMX,Backend,"Python, Java, AWS, Docker",37107,1,remoto
1611,2024-03-17,CDMX,ML Engineer,"SQL, Python, AWS, Pandas",55600,4,híbrido
1612,2024-05-19,CDMX,Data Analyst,"Tableau, Power BI",28347,1,presencial
1613,2024-05-25,MTY,Backend,"Docker, Python, Java",46617,1,presencial
1614,2024-03-02,Puebla,ML Engineer,"SQL, Python, AWS, Pandas",37318,3,remoto
1615,2024-01-15,Puebla,DevOps,"AWS, Python, Docker",49728,2,remoto
1616,2024-03-16,CDMX,Data Analyst,"Power BI, Python",20845,5,híbrido
1617,2024-01-05,Querétaro,ML Engineer,"Python, Pandas",77220,1,remoto
1618,2024-06-01,GDL,Data Engineer,"AWS, SQL, Python, Airflow",68736,1,remoto
1619,2024-06-27,CDMX,Frontend,"JavaScript, Docker",35243,3,remoto
1620,2024-02-24,Puebla,Data Engineer,"Airflow, AWS, SQL",49778,2,híbrido
1621,2024-04-03,GDL,Backend,"Docker, Python, Java, AWS",41041,5,híbrido
1622,2024-06-12,Querétaro,Frontend,"Docker, JavaScript",45445,1,remoto
1623,2024-01-17,GDL,DevOps,"Python, Docker",42111,1,remoto
1624,2024-04-05,GDL,Data Analyst,"Power BI, Tableau",39856,1,remoto
1625,2024-06-01,Querétaro,DevOps,"Python, AWS",42218,3,remoto
1626,2024-03-21,CDMX,Data Analyst,"Python, Power BI, SQL, Tableau",25666,1,remoto
1627,2024-02-21,CDMX,Backend,"Java, Docker, AWS",35445,3,remoto
1628,2024-01-01,CDMX,Frontend,"Docker, JavaScript",48386,1,remoto
1629,2024-06-22,CDMX,ML Engineer,"Python, AWS",48080,2,presencial
1630,2024-06-08,CDMX,Backend,"Java, AWS",31735,3,híbrido
1631,2024-06-22,GDL,Data Analyst,"Tableau, Power BI, Python, SQL",37834,2,remoto
1632,2024-02-02,CDMX,Data Analyst,"SQL, Python",39433,1,híbrido
1633,2024-05-03,CDMX,DevOps,"Docker, Python, AWS",51413,2,remoto
1634,2024-04-24,GDL,Backend,"Docker, Python, Java, AWS",51407,3,híbrido
1635,2024-04-19,GDL,Data Engineer,"AWS, Airflow, Python",71235,5,remoto
1636,2024-03-03,CDMX,DevOps,"Python, AWS",54999,1,híbrido
1637,2024-04-26,GDL,Frontend,"JavaScript, Docker",27812,1,remoto
1638,2024-01-25,CDMX,Data Engineer,"Airflow, Python, AWS",43863,5,remoto
1639,2024-02-09,MTY,Frontend,"Docker, JavaScript",33898,2,híbrido
1640,2024-05-27,CDMX,Data Analyst,"Power BI, Tableau",26175,4,remoto
1641,2024-03-27,CDMX,ML Engineer,"Pandas, SQL, Python",64636,1,híbrido
1642,2024-01-27,GDL,Backend,"Python, AWS, Java",38008,5,híbrido
1643,2024-02-02,Querétaro,Backend,"Java, Python, Docker",58796,1,remoto
1644,2024-06-23,Puebla,Backend,"Python, AWS, Docker",41817,4,remoto
1645,2024-05-07,Puebla,Backend,"AWS, Docker, Python",42870,4,remoto
1646,2024-04-21,MTY,ML Engineer,"SQL, Python, Pandas",51672,2,presencial
1647,2024-05-15,Querétaro,Data Analyst,"SQL, Tableau, Python",30538,3,presencial
1648,2024-04-03,Querétaro,Frontend,"JavaScript, Docker",33534,3,híbrido
1649,2024-06-05,MTY,ML Engineer,"AWS, Pandas",42024,3,híbrido
1650,2024-01-09,GDL,DevOps,"Docker, Python, AWS",65734,2,híbrido
1651,2024-02-12,MTY,ML Engineer,"Pandas, AWS, SQL, Python",38809,3,híbrido
1652,2024-02-23,MTY,Data Analyst,"SQL, Python, Tableau, Power BI",32213,1,remoto
1653,2024-06-22,GDL,ML Engineer,"SQL, AWS, Python",67160,1,híbrido
1654,2024-03-18,MTY,Backend,"Java, Python, AWS",33034,2,remoto
1655,2024-02-16,Puebla,Backend,"Python, Docker",59314,1,presencial
1656,2024-02-04,MTY,ML Engineer,"AWS, SQL, Pandas, Python",36461,1,híbrido
1657,2024-06-16,GDL,Data Analyst,"Tableau, SQL, Python, Power BI",40498,1,híbrido
1658,2024-01-06,CDMX,DevOps,"Docker, AWS, Python",59405,1,remoto
1659,2024-03-22,GDL,Data Engineer,"AWS, Airflow, SQL, Python",34249,1,híbrido
1660,2024-02-18,CDMX,ML Engineer,"Python, Pandas, SQL",60805,2,presencial
1661,2024-02-24,CDMX,Data Analyst,"Power BI, Python, SQL",28317,1,remoto
1662,2024-01-21,Puebla,Backend,"Docker, Java, Python",35481,1,híbrido
1663,2024-02-01,Querétaro,Data Engineer,"AWS, Python, SQL, Airflow",48135,4,remoto
1664,2024-05-02,Querétaro,Data Engineer,"Airflow, AWS, SQL",36012,1,remoto
1665,2024-06-27,GDL,Data Analyst,"Python, SQL",37873,1,presencial
1666,2024-04-13,GDL,Backend,"AWS, Docker",43775,3,remoto
1667,2024-02-01,GDL,Backend,"AWS, Python, Java, Docker",36659,4,híbrido
1668,2024-01-04,MTY,Backend,"Docker, Java, Python",46683,2,remoto
1669,2024-01-19,Querétaro,Data Engineer,"Python, AWS, SQL",50426,2,híbrido
1670,2024-05-14,MTY,DevOps,"Python, AWS",66716,3,remoto
1671,2024-05-19,Puebla,Data Engineer,"Python, Airflow, AWS",36828,3,presencial
1672,2024-06-02,GDL,Data Analyst,"Python, Tableau, Power BI",38141,1,remoto
1673,2024-04-14,GDL,DevOps,"Docker, Python, AWS",40697,5,híbrido
1674,2024-05-23,Puebla,ML Engineer,"Python, Pandas",69122,4,remoto
1675,2024-05-25,MTY,Backend,"Java, Docker, AWS, Python",51744,2,híbrido
1676,2024-01-24,CDMX,ML Engineer,"Pandas, Python",53106,1,presencial
1677,2024-01-25,CDMX,DevOps,"Python, Docker, AWS",41464,3,remoto
1678,2024-04-12,Querétaro,Data Engineer,"AWS, SQL, Python",51622,2,remoto
1679,2024-05-04,MTY,Data Analyst,"SQL, Python, Tableau",48602,1,híbrido
1680,2024-01-16,MTY,Frontend,"JavaScript, Docker",35473,3,presencial
1681,2024-01-19,CDMX,ML Engineer,"Pandas, Python, AWS",46137,1,presencial
